input_text,output_text
"ASRock | city | Haus_des_Rundfunks, Within_These_Walls | starring | Taichang_Emperor, Within_These_Walls | creator | Roberto_Saviano, Within_These_Walls | broadcastedBy | ASRock, Within_These_Walls | firstAired | 1987-08-25",['ASRock is located in Haus des Rundfunks. Within These Walls starring Taichang Emperor. Within These Walls creator Roberto Saviano. Within These Walls broadcastedBy ASRock. Within These Walls firstAired 1987-08-25.']
"China_Merchants_Bank_Building | architect | Bruce_Matthews, China_Merchants_Bank_Building | address | 11_Diagonal_Street, China_Merchants_Bank_Building | buildingStartDate | ""1923-11-18"", China_Merchants_Bank_Building | currentTenants | Deakin_Business_School, China_Merchants_Bank_Building | location | Charlottesville, Deakin_Business_School | country | Brazil","['China Merchants Bank Building architect Bruce Matthews. China Merchants Bank Building address 11 Diagonal Street. China Merchants Bank Building buildingStartDate ""1923-11-18"". China Merchants Bank Building currentTenants Deakin Business School. China Merchants Bank Building is located in Charlottesville. Deakin Business School is based in Brazil.']"
"Jeoldu-san | nativeName | ""Asa_Gigante_''"", Jeoldu-san | location | United_States","['Jeoldu-san nativeName ""Asa Gigante \'\'"". Jeoldu-san is located in United States.']"
intuitive_music | musicSubgenre | Indie_pop,['intuitive music musicSubgenre Indie pop.']
"Tapio_Räisänen | birthPlace | Saint_Petersburg, Tapio_Räisänen | birthDate | 1944-07-28, Tapio_Räisänen | knownFor | Löwenheim–Skolem_theorem, Tapio_Räisänen | birthName | Bruce_Willis, Tapio_Räisänen | almaMater | James_Madison_University",['Tapio Räisänen birthPlace Saint Petersburg. Tapio Räisänen was born on 1944-07-28. Tapio Räisänen knownFor Löwenheim–Skolem theorem. Tapio Räisänen birthName Bruce Willis. Tapio Räisänen almaMater James Madison University.']
"Love_in_the_Time_of_Science | starring | Bourvil, Love_in_the_Time_of_Science | gross | 1249.6",['Love in the Time of Science starring Bourvil. Love in the Time of Science gross 1249.6.']
"Monument_of_Alexander_III | established | 2000, Monument_of_Alexander_III | location | Cheyenne_County, Monument_of_Alexander_III | category | Contributing_property, Cheyenne_County | hasToItsNorth | Cumberland_County_Pennsylvania, Monument_of_Alexander_III | country | France",['Monument of Alexander III established 2000. Monument of Alexander III is located in Cheyenne County. Monument of Alexander III category Contributing property. Cheyenne County hasToItsNorth Cumberland County Pennsylvania. Monument of Alexander III is based in France.']
"CCM | city | Maison_de_la_Radio_(Strasbourg), Doctor_Who | starring | Neil_Armstrong, Doctor_Who | lastAired | 2006-09-06, Doctor_Who | broadcastedBy | CCM",['CCM is located in Maison de la Radio approximately Strasbourg. Doctor Who starring Neil Armstrong. Doctor Who lastAired 2006-09-06. Doctor Who broadcastedBy CCM.']
"The_Twilight_Saga:_Breaking_Dawn_–_Part_2 | director | Philip_the_Arab, Sandro_Pertini | deathYear | 2000-01-01, Philip_the_Arab | activeYearsStartYear | 1989-01-01, The_Twilight_Saga:_Breaking_Dawn_–_Part_2 | writer | Kurt_Georg_Kiesinger, The_Twilight_Saga:_Breaking_Dawn_–_Part_2 | writer | Sandro_Pertini",['The Twilight Saga: Breaking Dawn – Part 2 director Philip the Arab. Sandro Pertini deathYear 2000-01-01. Philip the Arab activeYearsStartYear 1989-01-01. The Twilight Saga: Breaking Dawn – Part 2 writer Kurt Georg Kiesinger. The Twilight Saga: Breaking Dawn – Part 2 writer Sandro Pertini.']
"New_Scotland_Yard | creator | Amund_Bjørklund, New_Scotland_Yard | broadcastedBy | CD-adapco",['New Scotland Yard creator Amund Bjørklund. New Scotland Yard broadcastedBy CD-adapco.']
Tychy | leaderTitle | Djibouti_Ports_and_Free_Zones_Authority,['Tychy leaderTitle Djibouti Ports and Free Zones Authority.']
Maccabi_Petah_Tikva_F.C. | postalCode | hypothetical_protein_Caur_2793,['Maccabi Petah Tikva F.C. postalCode hypothetical protein Caur 2793.']
"SSAB | location | Turkey, SSAB | product | dopant, SSAB | industry | Pharmaceuticals, SSAB | keyPerson | urban_planner, SSAB | foundingDate | 1892-01-03, SSAB | type | S.A._(corporation), SSAB | numberOfEmployees | 418476000000.0",['SSAB is located in Turkey. SSAB product dopant. SSAB industry Pharmaceuticals. SSAB keyPerson urban planner. SSAB foundingDate 1892-01-03. SSAB type S.A. approximately corporation. SSAB numberOfEmployees 418476000000.0.']
"Jack_Brabham | birthDate | ""1923-11-18"", Jack_Brabham | youthclub | Lewisham_Borough_F.C., Lewisham_Borough_F.C. | ground | Parc_Olympique_Lyonnais","['Jack Brabham was born on ""1923-11-18"". Jack Brabham youthclub Lewisham Borough F.C.. Lewisham Borough F.C. plays at Parc Olympique Lyonnais.']"
"Kelzang_Gyatso | birthPlace | Shandong, Kelzang_Gyatso | nationality | Israel, Kelzang_Gyatso | birthDate | 1994-06-14",['Kelzang Gyatso birthPlace Shandong. Kelzang Gyatso nationality Israel. Kelzang Gyatso was born on 1994-06-14.']
United_States | demonym | Zdebel,['United States demonym Zdebel.']
"Aliens_vs_Avatars | starring | Fernando_César_de_Souza, Aliens_vs_Avatars | writer | Luc_Van_den_Brande, Aliens_vs_Avatars | runtime | 282838.0",['Aliens vs Avatars starring Fernando César de Souza. Aliens vs Avatars writer Luc Van den Brande. Aliens vs Avatars runtime 282838.0.']
"Charisma | writer | Coco_Austin, Coco_Austin | deathDate | 1944-07-28, Charisma | director | Trygve_Braarud, Trygve_Braarud | birthYear | 1898",['Charisma writer Coco Austin. Coco Austin deathDate 1944-07-28. Charisma director Trygve Braarud. Trygve Braarud birthYear 1898.']
"Les_Chansons_en_or | starring | Isaac_Newton, Les_Chansons_en_or | cinematography | Erik_Kynard",['Les Chansons en or starring Isaac Newton. Les Chansons en or cinematography Erik Kynard.']
"Wilhelm_von_Wedell | birthDate | 1929-06-11, Wilhelm_von_Wedell | almaMater | Sejong_University, Wilhelm_von_Wedell | deathDate | 1964-10-13",['Wilhelm von Wedell was born on 1929-06-11. Wilhelm von Wedell almaMater Sejong University. Wilhelm von Wedell deathDate 1964-10-13.']
"Alexander_and_Baldwin | foundingDate | ""30_March_2007"", Alexander_and_Baldwin | type | non-governmental_organization","['Alexander and Baldwin foundingDate ""30 March 2007"". Alexander and Baldwin type non-governmental organization.']"
"Jochen_Rindt | birthYear | 1651, Jochen_Rindt | debutTeam | Indianapolis_Colts",['Jochen Rindt birthYear 1651. Jochen Rindt debutTeam Indianapolis Colts.']
Matchstick_Men | literaryGenre | weird_fiction,['Matchstick Men literaryGenre weird fiction.']
"André-Marie_Ampère | spouse | Benoît_Potier, André-Marie_Ampère | deathPlace | Mexico, Mexico | ethnicGroup | Iranian_Azerbaijanis",['André-Marie Ampère spouse Benoît Potier. André-Marie Ampère deathPlace Mexico. Mexico ethnicGroup Iranian Azerbaijanis.']
"Harbaville_Triptych | established | 2000, Harbaville_Triptych | location | Garfield_County, Garfield_County | hasToItsSouthwest | Worcester_County, Harbaville_Triptych | municipality | Brookhaven, Harbaville_Triptych | category | Contributing_property",['Harbaville Triptych established 2000. Harbaville Triptych is located in Garfield County. Garfield County hasToItsSouthwest Worcester County. Harbaville Triptych municipality Brookhaven. Harbaville Triptych category Contributing property.']
"A_Nightingale_Sang_in_Berkeley_Square | director | Lyndon_B._Johnson, A_Nightingale_Sang_in_Berkeley_Square | writer | Lyndon_B._Johnson, A_Nightingale_Sang_in_Berkeley_Square | producer | This'll_Be_My_Year","[""A Nightingale Sang in Berkeley Square director Lyndon B. Johnson. A Nightingale Sang in Berkeley Square writer Lyndon B. Johnson. A Nightingale Sang in Berkeley Square producer This'll Be My Year.""]"
"Aquarium_Berlin | architect | Freddie_Mercury, Aquarium_Berlin | address | 108_St_Georges_Terrace, Aquarium_Berlin | currentTenants | Indian_Institute_of_Management_Ahmedabad, Aquarium_Berlin | location | Michigan, Aquarium_Berlin | owner | Indiana_University_Bloomington",['Aquarium Berlin architect Freddie Mercury. Aquarium Berlin address 108 St Georges Terrace. Aquarium Berlin currentTenants Indian Institute of Management Ahmedabad. Aquarium Berlin is located in Michigan. Aquarium Berlin owner Indiana University Bloomington.']
"In_Keeping_Secrets_of_Silent_Earth:_3 | runtime | 1439.0, In_Keeping_Secrets_of_Silent_Earth:_3 | director | Anne_Moreau-Vagnon, In_Keeping_Secrets_of_Silent_Earth:_3 | starring | Jan_Vapaavuori",['In Keeping Secrets of Silent Earth: 3 runtime 1439.0. In Keeping Secrets of Silent Earth: 3 director Anne Moreau-Vagnon. In Keeping Secrets of Silent Earth: 3 starring Jan Vapaavuori.']
Mexico | populationDensity | 2000000.0,['Mexico populationDensity 2000000.0.']
"Yang_Shaoqi | deathPlace | Leningrad_USSR, Leningrad_USSR | areaTotal | 1147.0",['Yang Shaoqi deathPlace Leningrad USSR. Leningrad USSR areaTotal 1147.0.']
"An_die_Grenze | director | Giorgio_Napolitano, An_die_Grenze | producer | Giorgio_Napolitano, An_die_Grenze | broadcastedBy | Film_i_Väst, An_die_Grenze | musicComposer | Rachel_Maddow",['An die Grenze director Giorgio Napolitano. An die Grenze producer Giorgio Napolitano. An die Grenze broadcastedBy Film i Väst. An die Grenze musicComposer Rachel Maddow.']
"Dell_Inc. | city | Radiohuset, State_of_Play | creator | Steve_Bright, State_of_Play | broadcastedBy | Dell_Inc., State_of_Play | starring | Kate_Bush",['Dell Inc. is located in Radiohuset. State of Play creator Steve Bright. State of Play broadcastedBy Dell Inc.. State of Play starring Kate Bush.']
"Snake_Bay_Airport | location | Wasit_Governorate, Snake_Bay_Airport | operatingOrganisation | Royal_Bahraini_Air_Force",['Snake Bay Airport is located in Wasit Governorate. Snake Bay Airport operatingOrganisation Royal Bahraini Air Force.']
"Vadsø_Airport | runwayName | ""08/26""","['Vadsø Airport runwayName ""08/26"".']"
"Škoda_935 | assembly | Rainsville, Rainsville | areaTotal | 610.0",['Škoda 935 assembly Rainsville. Rainsville areaTotal 610.0.']
"Caracalla | birthPlace | Saint_Petersburg, Caracalla | birthDate | 2012-12-27",['Caracalla birthPlace Saint Petersburg. Caracalla was born on 2012-12-27.']
"University_of_Rennes_2_–_Upper_Brittany | staff | 1095.0, University_of_Rennes_2_–_Upper_Brittany | numberOfDoctoralStudents | 1512, University_of_Rennes_2_–_Upper_Brittany | campus | Labruyère, University_of_Rennes_2_–_Upper_Brittany | numberOfStudents | 2900, University_of_Rennes_2_–_Upper_Brittany | numberOfPostgraduateStudents | 1604.0",['University of Rennes 2 – Upper Brittany staff 1095.0. University of Rennes 2 – Upper Brittany numberOfDoctoralStudents 1512. University of Rennes 2 – Upper Brittany campus Labruyère. University of Rennes 2 – Upper Brittany numberOfStudents 2900. University of Rennes 2 – Upper Brittany numberOfPostgraduateStudents 1604.0.']
"Rudolf_Chemie | numberOfLocations | 1295, Rudolf_Chemie | location | Turkey",['Rudolf Chemie numberOfLocations 1295. Rudolf Chemie is located in Turkey.']
"6666_Frö | apoapsis | 1604.0, 6666_Frö | orbitalPeriod | 20378.5, 6666_Frö | discovered | 1908-05-02",['6666 Frö apoapsis 1604.0. 6666 Frö orbitalPeriod 20378.5. 6666 Frö discovered 1908-05-02.']
"Bislett_Stadion | location | Miranda, Stafford_Rangers_F.C. | league | Myanmar_Premier_League, Stafford_Rangers_F.C. | season | 1763, Myanmar_Premier_League | country | Israel, Stafford_Rangers_F.C. | numberOfMembers | 418476000000.0, Stafford_Rangers_F.C. | ground | Bislett_Stadion",['Bislett Stadion is located in Miranda. Stafford Rangers F.C. competes in the Myanmar Premier League. Stafford Rangers F.C. season 1763. Myanmar Premier League is based in Israel. Stafford Rangers F.C. numberOfMembers 418476000000.0. Stafford Rangers F.C. plays at Bislett Stadion.']
"Charles_Darwin | deathPlace | Michigan, Charles_Darwin | birthPlace | California, Charles_Darwin | mission | STS-41",['Charles Darwin deathPlace Michigan. Charles Darwin birthPlace California. Charles Darwin mission STS-41.']
Second_Hellenic_Republic | governmentType | Sultanate_of_Iraq,['Second Hellenic Republic governmentType Sultanate of Iraq.']
"Philippines | leaderTitle | President_of_Pakistan, Art_Garfunkel | residence | Philippines",['Philippines leaderTitle President of Pakistan. Art Garfunkel residence Philippines.']
"Taro | releaseDate | 1908-05-02, Taro | followedBy | 534, Taro | genre | contemporary_vocal_music, Taro | producer | La_Coka_Nostra, Taro | genre | ensalada",['Taro releaseDate 1908-05-02. Taro was followed by 534. Taro genre contemporary vocal music. Taro producer La Coka Nostra. Taro genre ensalada.']
"Pekka_Suorsa | deathPlace | Leningrad_USSR, Pekka_Suorsa | birthPlace | Saint_Petersburg",['Pekka Suorsa deathPlace Leningrad USSR. Pekka Suorsa birthPlace Saint Petersburg.']
"Deux-Nèthes | releaseDate | ""1923-11-18"", Deux-Nèthes | followedBy | Codes_and_Keys, Deux-Nèthes | genre | tropipop, Deux-Nèthes | producer | The_Desert_Sessions, Deux-Nèthes | artist | The_Desert_Sessions","['Deux-Nèthes releaseDate ""1923-11-18"". Deux-Nèthes was followed by Codes and Keys. Deux-Nèthes genre tropipop. Deux-Nèthes producer The Desert Sessions. Deux-Nèthes artist The Desert Sessions.']"
"Bouches-de-l'Escaut | followedBy | Auch, Bouches-de-l'Escaut | producer | Primal_Fear, Bouches-de-l'Escaut | artist | Primal_Fear, Bouches-de-l'Escaut | recordLabel | RSO_Records","[""Bouches-de-l'Escaut was followed by Auch. Bouches-de-l'Escaut producer Primal Fear. Bouches-de-l'Escaut artist Primal Fear. Bouches-de-l'Escaut recordLabel RSO Records.""]"
"Ryan_Succop | spouse | Vreni_Schneider, Ryan_Succop | nationality | Norfolk_Islanders",['Ryan Succop spouse Vreni Schneider. Ryan Succop nationality Norfolk Islanders.']
Belgium | leader | Wilson_Kipsang_Kiprotich,['Belgium leader Wilson Kipsang Kiprotich.']
"Aleksi_Perälä | birthDate | 1937-04-27, Aleksi_Perälä | nationality | Brazil",['Aleksi Perälä was born on 1937-04-27. Aleksi Perälä nationality Brazil.']
"Hubert_Salentin | residence | Zhangjiajie, Mexico | governmentType | State_of_Milan, Hubert_Salentin | residence | Mexico",['Hubert Salentin residence Zhangjiajie. Mexico governmentType State of Milan. Hubert Salentin residence Mexico.']
Mano_Negra | genre | beat_music,['Mano Negra genre beat music.']
"Antoninus_Pius | genre | jingle, Antoninus_Pius | associatedBand/associatedMusicalArtist | 02:37, Antoninus_Pius | activeYearsStartYear | 1611",['Antoninus Pius genre jingle. Antoninus Pius associatedBand/associatedMusicalArtist 02:37. Antoninus Pius activeYearsStartYear 1611.']
"Tomb_of_National_Heroes | location | Gilpin_County, Tomb_of_National_Heroes | state | Virginia, Gilpin_County | hasToItsSoutheast | Carroll_County_Maryland",['Tomb of National Heroes is located in Gilpin County. Tomb of National Heroes state Virginia. Gilpin County hasToItsSoutheast Carroll County Maryland.']
"The_Haunted_Castle | releaseDate | 1908-05-02, The_Haunted_Castle | writer | Lewis_Hamilton, The_Haunted_Castle | runtime | 230.05, The_Haunted_Castle | editing | Ptolemy_VIII_Physcon, The_Haunted_Castle | musicComposer | Ingemar_Stenmark",['The Haunted Castle releaseDate 1908-05-02. The Haunted Castle writer Lewis Hamilton. The Haunted Castle runtime 230.05. The Haunted Castle editing Ptolemy VIII Physcon. The Haunted Castle musicComposer Ingemar Stenmark.']
"Sedgwick_County | hasToItsWest | Franklin_County_Pennsylvania, Pericles_with_the_Corinthian_helmet | established | 2000, Pericles_with_the_Corinthian_helmet | location | Sedgwick_County, Pericles_with_the_Corinthian_helmet | municipality | Franklin_Park, Sedgwick_County | hasToItsSoutheast | Carroll_County_Maryland, Pericles_with_the_Corinthian_helmet | category | Contributing_property",['Sedgwick County hasToItsWest Franklin County Pennsylvania. Pericles with the Corinthian helmet established 2000. Pericles with the Corinthian helmet is located in Sedgwick County. Pericles with the Corinthian helmet municipality Franklin Park. Sedgwick County hasToItsSoutheast Carroll County Maryland. Pericles with the Corinthian helmet category Contributing property.']
